id,address_state,application_type,emp_length,emp_title,grade,home_ownership,loan_status,member_id,purpose,sub_grade,term,verification_status,annual_income,dti,installment,int_rate,loan_amount,total_acc,total_payment,issue_date,last_credit_pull_date,last_payment_date,next_payment_date
711860,CA,INDIVIDUAL,6 years,Mac Brown Excavating,A,RENT,Fully Paid,904859,car,A5, 36 months,Not Verified,40000,0.1923,140.31,0.0766,4500,16,4733,11/3/2021,5/16/2021,12/1/2021,12/2/2021
484846,CA,INDIVIDUAL,8 years,Table Mountain Rancheria,A,RENT,Fully Paid,602264,car,A3, 36 months,Not Verified,60495,0.1343,185.64,0.0714,6000,15,6634,10/2/2021,6/15/2021,12/5/2021,12/6/2021
798531,NY,INDIVIDUAL,8 years,columbia pictures industries inc,A,RENT,Fully Paid,1003659,car,A3, 36 months,Not Verified,48000,0.1865,92.62,0.0699,3000,18,3334,11/7/2021,6/15/2021,7/14/2021,8/14/2021
471358,CA,INDIVIDUAL,9 years,NetApp,A,RENT,Fully Paid,595082,car,A1, 36 months,Not Verified,130000,0.0498,278.1,0.0705,9000,28,9768,9/12/2021,12/5/2021,12/5/2021,12/6/2021
475807,MD,INDIVIDUAL,9 years,BR Instrument Corp,A,RENT,Fully Paid,602508,car,A3, 36 months,Not Verified,70000,0.0211,156.1,0.0774,5000,16,5620,10/1/2021,5/16/2021,1/13/2021,2/13/2021
998386,PA,INDIVIDUAL,9 years,Broad and Lehigh Pharmacy,A,RENT,Fully Paid,1223530,car,A5, 36 months,Not Verified,112440,0.1411,285.78,0.089,9000,33,10267,11/10/2021,7/14/2021,7/14/2021,8/14/2021
395902,LA,INDIVIDUAL,< 1 year,Lockheed Martin Corp.,A,RENT,Fully Paid,435726,car,A1, 36 months,Not Verified,42000,0.0657,111.77,0.0737,3600,16,4023,9/4/2021,4/15/2021,12/5/2021,12/6/2021
394381,CA,INDIVIDUAL,< 1 year,Small World Preschool,A,RENT,Fully Paid,433009,car,A2, 36 months,Not Verified,36300,0.0093,124.77,0.0768,4000,5,4507,9/4/2021,12/5/2021,12/5/2021,12/6/2021
662938,CA,INDIVIDUAL,< 1 year,South Pacific Financial,A,RENT,Fully Paid,847753,car,A2, 36 months,Not Verified,42000,0.1631,194.1,0.0579,6400,12,6803,11/2/2021,12/8/2021,12/8/2021,12/9/2021
419037,OH,INDIVIDUAL,< 1 year,Goodman Manufacturing,A,RENT,Fully Paid,491508,car,A4, 36 months,Not Verified,16000,0,102.23,0.0932,3200,8,3680,9/6/2021,12/7/2021,12/7/2021,12/8/2021
579754,VA,INDIVIDUAL,< 1 year,Inmotion Hosting,A,RENT,Fully Paid,745351,car,A4, 36 months,Not Verified,40000,0.2022,186.67,0.0751,6000,13,6720,10/9/2021,1/15/2021,10/13/2021,11/13/2021
449788,PA,INDIVIDUAL,< 1 year,Zwingli United Church of Christ,A,RENT,Fully Paid,552711,car,A4, 36 months,Not Verified,25000,0.072,316.11,0.0859,10000,10,11380,9/10/2021,5/16/2021,12/10/2021,12/11/2021
1035631,MI,INDIVIDUAL,< 1 year,City of Troy,A,RENT,Fully Paid,1265281,car,A4, 36 months,Not Verified,53000,0.1723,156.46,0.079,5000,21,5185,11/12/2021,5/16/2021,12/6/2021,12/7/2021
472505,CA,INDIVIDUAL,2 years,Hagerman & Company,A,RENT,Fully Paid,596653,car,A2, 36 months,Not Verified,73000,0.0044,248.48,0.074,8000,16,8930,10/1/2021,4/14/2021,12/9/2021,12/10/2021
652118,VA,INDIVIDUAL,9 years,Fire and Life Safety America,A,RENT,Fully Paid,834068,car,A1, 36 months,Not Verified,44000,0.0297,187,0.0542,6200,31,6732,11/1/2021,3/16/2021,2/14/2021,3/14/2021
505408,MN,INDIVIDUAL,1 year,Hennepin County,A,RENT,Fully Paid,651233,car,A1, 36 months,Not Verified,37315,0.0119,61.2,0.0639,2000,22,2121,10/6/2021,1/13/2021,12/2/2021,12/3/2021
471360,AR,INDIVIDUAL,1 year,"Tyson Foods, Inc.",A,RENT,Fully Paid,595085,car,A1, 36 months,Not Verified,74500,0.1638,355.35,0.0705,11500,40,12580,10/1/2021,11/12/2021,11/11/2021,11/12/2021
450454,CA,INDIVIDUAL,1 year,Cheesecake Factory,A,RENT,Fully Paid,554033,car,A3, 36 months,Not Verified,30000,0.0668,174.83,0.0774,5600,9,6293,9/11/2021,3/13/2021,12/10/2021,12/11/2021
740349,CA,INDIVIDUAL,1 year,State Of California,A,RENT,Fully Paid,938040,car,A4, 36 months,Not Verified,74400,0.1365,108.54,0.0729,3500,12,3522,11/4/2021,11/6/2021,11/6/2021,11/7/2021
388737,OR,INDIVIDUAL,10+ years,State of Oregon,A,RENT,Fully Paid,422393,car,A3, 36 months,Not Verified,70500,0.1711,470.05,0.08,15000,16,16559,9/4/2021,4/16/2021,11/1/2021,11/2/2021
727311,CA,INDIVIDUAL,10+ years,Marin Community College District,A,RENT,Fully Paid,922807,car,A5, 36 months,Not Verified,53196,0.166,93.54,0.0766,3000,21,3383,11/4/2021,5/14/2021,5/14/2021,6/14/2021
629917,OR,INDIVIDUAL,2 years,IBIS Advisors Co.,A,RENT,Fully Paid,807060,car,A2, 36 months,Not Verified,70000,0.0185,131.93,0.0579,4350,15,4536,10/12/2021,11/10/2021,11/10/2021,11/11/2021
583684,FL,INDIVIDUAL,2 years,Zuccareli's,A,RENT,Fully Paid,750023,car,A2, 36 months,Not Verified,30000,0.0568,127.69,0.0676,4150,21,4597,10/9/2021,10/13/2021,10/13/2021,11/13/2021
348105,VA,INDIVIDUAL,2 years,EÂ² Inc.,A,RENT,Fully Paid,349026,car,A3, 36 months,Not Verified,44500,0.0777,219.36,0.08,7000,21,7833,8/5/2021,6/13/2021,10/9/2021,10/10/2021
732993,TX,INDIVIDUAL,2 years,Valley Regional Medical Center,A,RENT,Fully Paid,929259,car,A5, 36 months,Not Verified,66000,0.0095,218.26,0.0766,7000,7,7857,11/4/2021,5/16/2021,5/14/2021,6/14/2021
549244,TX,INDIVIDUAL,3 years,Rice University - School of Music,A,RENT,Fully Paid,708032,car,A2, 36 months,Not Verified,52800,0.1139,138.46,0.0676,4500,24,4774,10/7/2021,12/3/2021,12/4/2021,12/5/2021
702817,NY,INDIVIDUAL,3 years,,A,RENT,Fully Paid,894687,car,A3, 36 months,Not Verified,24000,0.056,154.21,0.0692,5000,10,5551,11/3/2021,3/14/2021,4/14/2021,5/14/2021
636020,TX,INDIVIDUAL,9 years,walmart,A,RENT,Fully Paid,814771,car,A3, 36 months,Not Verified,25200,0.0371,149.45,0.0617,4900,21,5290,10/12/2021,5/16/2021,12/10/2021,12/11/2021
388500,FL,INDIVIDUAL,< 1 year,Cruses-n-More,A,RENT,Fully Paid,422006,car,A2, 36 months,Not Verified,24000,0,311.91,0.0768,10000,9,11229,9/4/2021,12/4/2021,12/4/2021,12/5/2021
434127,CA,INDIVIDUAL,< 1 year,Robinson Helicopter,A,RENT,Fully Paid,517674,car,A3, 36 months,Not Verified,75400,0.1286,191.22,0.0774,6125,15,6403,9/8/2021,10/7/2021,10/7/2021,10/8/2021
359428,CA,INDIVIDUAL,< 1 year,,A,RENT,Fully Paid,366625,car,A3, 36 months,Not Verified,40000,0.0648,313.37,0.08,10000,23,11281,8/11/2021,11/11/2021,11/11/2021,11/12/2021
356125,CA,INDIVIDUAL,< 1 year,Salamander Fire Protection,A,RENT,Fully Paid,361181,car,A5, 36 months,Not Verified,21000,0.0171,110.7,0.0863,5000,6,3985,8/10/2021,12/15/2021,11/10/2021,11/11/2021
403285,FL,INDIVIDUAL,< 1 year,Millenium Partners,A,RENT,Fully Paid,448561,car,A5, 36 months,Not Verified,70004,0.0756,256.76,0.0963,8000,17,9036,9/5/2021,4/13/2021,11/4/2021,11/5/2021
869736,TX,INDIVIDUAL,< 1 year,A&N International,A,RENT,Fully Paid,1083658,car,A5, 36 months,Not Verified,36000,0.2487,76.55,0.0849,2425,19,2752,11/9/2021,1/15/2021,1/14/2021,2/14/2021
792705,MA,INDIVIDUAL,2 years,Pcdata,A,RENT,Fully Paid,997144,car,A2, 36 months,Not Verified,81600,0.0847,170.34,0.0599,5600,14,6132,11/6/2021,7/14/2021,7/14/2021,8/14/2021
395226,OH,INDIVIDUAL,2 years,supplemental healthcare,A,RENT,Fully Paid,434505,car,A3, 36 months,Not Verified,37050,0.1263,250.69,0.08,8000,23,9025,9/4/2021,12/5/2021,12/5/2021,12/6/2021
403806,NY,INDIVIDUAL,2 years,metlife,A,RENT,Fully Paid,449570,car,A5, 36 months,Not Verified,45000,0.0536,96.29,0.0963,3000,6,3466,9/5/2021,6/15/2021,12/6/2021,12/7/2021
484033,CA,INDIVIDUAL,5 years,Ticketmaster,A,RENT,Fully Paid,616092,car,A4, 36 months,Not Verified,58000,0.1186,199.1,0.0751,6400,18,7168,10/3/2021,3/13/2021,3/13/2021,4/13/2021
371814,HI,INDIVIDUAL,6 years,Hawaii Agriculture Research Center,A,RENT,Fully Paid,390093,car,A4, 36 months,Not Verified,60000,0.0178,319.47,0.0932,10000,30,10911,9/1/2021,12/5/2021,10/3/2021,10/4/2021
601878,IL,INDIVIDUAL,6 years,Cooks Cleaning,A,RENT,Fully Paid,772276,car,A5, 36 months,Not Verified,21000,0.2286,231.27,0.0691,7500,8,7914,10/10/2021,8/13/2021,11/10/2021,11/11/2021
471013,AL,INDIVIDUAL,< 1 year,BBVA Compass,A,RENT,Fully Paid,594630,car,A5, 36 months,Not Verified,34000,0.0646,238.29,0.0894,7500,8,8579,10/1/2021,2/13/2021,1/13/2021,2/13/2021
468892,CA,INDIVIDUAL,< 1 year,,A,RENT,Fully Paid,590940,car,A5, 36 months,Not Verified,89000,0.01,381.26,0.0894,12000,32,13726,9/12/2021,12/12/2021,1/13/2021,2/13/2021
612578,MD,INDIVIDUAL,< 1 year,Mattingly Electric,A,RENT,Fully Paid,785477,car,A5, 36 months,Not Verified,25000,0.1666,154.18,0.0691,5000,32,5551,10/11/2021,11/13/2021,12/13/2021,1/13/2022
569568,NY,INDIVIDUAL,10+ years,LAYTON MANUFACTRING,A,RENT,Fully Paid,732666,car,A5, 36 months,Not Verified,60000,0.1038,143.9,0.0788,4600,27,4631,10/8/2021,10/10/2021,10/10/2021,10/11/2021
543168,PA,INDIVIDUAL,9 years,ira mast,A,RENT,Fully Paid,700814,car,A5, 36 months,Not Verified,45000,0.0523,375.38,0.0788,12000,20,12815,10/7/2021,5/16/2021,11/8/2021,11/9/2021
804831,CA,INDIVIDUAL,1 year,Idyllwild Arts Foundation,A,RENT,Fully Paid,1010746,car,A1, 36 months,Not Verified,165996,0.0348,180.96,0.0542,6000,28,6515,11/7/2021,7/14/2021,7/14/2021,8/14/2021
843193,NC,INDIVIDUAL,1 year,Firsthealth of the carolinas,A,RENT,Fully Paid,1053961,car,A2, 36 months,Not Verified,60000,0.1254,109.51,0.0599,3600,33,3702,11/8/2021,11/13/2021,12/2/2021,12/3/2021
584344,CO,INDIVIDUAL,4 years,Specialty Sports Venture (Vail Resorts),A,RENT,Fully Paid,750832,car,A4, 36 months,Not Verified,32000,0.2254,140,0.0751,4500,21,4733,10/9/2021,5/16/2021,11/9/2021,11/10/2021
464824,VA,INDIVIDUAL,7 years,Virginia Military Institute,A,RENT,Fully Paid,582795,car,A5, 36 months,Not Verified,48000,0.1635,285.95,0.0894,9000,18,10292,9/12/2021,5/16/2021,12/11/2021,12/12/2021
570124,IL,INDIVIDUAL,< 1 year,The University of Chicago,A,RENT,Fully Paid,733441,car,A1, 36 months,Not Verified,28150,0.1364,48.96,0.0639,1600,16,1763,10/8/2021,3/15/2021,9/13/2021,10/13/2021
370875,CA,INDIVIDUAL,4 years,mercury insurance,A,RENT,Fully Paid,388091,car,A5, 36 months,Not Verified,39996,0.0918,208.62,0.0963,6500,25,7510,9/1/2021,10/13/2021,12/1/2021,12/2/2021
828978,PA,INDIVIDUAL,1 year,UPMC Centers for Rehab Services,A,RENT,Fully Paid,1038058,car,A4, 36 months,Not Verified,45000,0.1064,217.72,0.0749,7000,14,7839,11/8/2021,8/14/2021,8/14/2021,9/14/2021
831149,MA,INDIVIDUAL,1 year,Anika Therapeutics,B,RENT,Fully Paid,1040357,car,B1, 36 months,Not Verified,96000,0.0143,387.15,0.0999,12000,16,13851,11/8/2021,1/14/2021,1/14/2021,2/14/2021
827814,NJ,INDIVIDUAL,1 year,PC Richard and Son,B,RENT,Fully Paid,1036798,car,B2, 36 months,Not Verified,30000,0.0796,100.08,0.1059,3075,6,3337,11/7/2021,12/9/2021,12/7/2021,12/8/2021
516551,CT,INDIVIDUAL,1 year,Creative Concrete Solutions,B,RENT,Fully Paid,667620,car,B3, 36 months,Not Verified,30000,0.0424,227.92,0.1062,7000,14,8203,10/5/2021,4/13/2021,5/13/2021,6/13/2021
403469,CA,INDIVIDUAL,1 year,CBS,B,RENT,Fully Paid,448884,car,B5, 36 months,Not Verified,54996,0.1189,99.95,0.1221,3000,5,3534,9/5/2021,11/7/2021,11/7/2021,11/8/2021
1013989,CA,INDIVIDUAL,10+ years,Kaiser Permanente,B,RENT,Fully Paid,1241339,car,B3, 36 months,Not Verified,54000,0.1527,33.08,0.1171,1000,14,1039,11/11/2021,3/16/2021,12/4/2021,12/5/2021
754302,OR,INDIVIDUAL,2 years,Mcdonalds,B,RENT,Fully Paid,954015,car,B1, 36 months,Not Verified,15000,0.0584,229.07,0.0999,7100,8,8246,11/5/2021,5/15/2021,6/14/2021,7/14/2021
794612,MA,INDIVIDUAL,2 years,TERC,B,RENT,Fully Paid,999258,car,B2, 36 months,Not Verified,46151,0.1108,195.27,0.1059,6000,20,7030,11/6/2021,4/16/2021,7/14/2021,8/14/2021
489469,CT,INDIVIDUAL,2 years,Apple Inc,B,RENT,Fully Paid,624526,car,B3, 36 months,Not Verified,31000,0.077,162.8,0.1062,5000,3,5822,10/3/2021,3/16/2021,12/9/2021,12/10/2021
677567,FL,INDIVIDUAL,3 years,Citrus Health and Rehab,B,RENT,Fully Paid,865682,car,B2, 36 months,Not Verified,116400,0.0228,287.18,0.1,8900,14,10338,11/2/2021,5/16/2021,3/14/2021,4/14/2021
681644,CA,INDIVIDUAL,3 years,Ronald S. Haft,B,RENT,Fully Paid,870699,car,B3, 36 months,Not Verified,63500,0.155,129.77,0.1037,4000,8,4671,11/2/2021,3/15/2021,3/14/2021,4/14/2021
1000989,NJ,INDIVIDUAL,3 years,Barclays Capital,B,RENT,Fully Paid,1226747,car,B5, 36 months,Not Verified,125000,0.0787,251.59,0.1269,7500,19,9057,11/10/2021,11/14/2021,11/14/2021,12/14/2021
457272,CA,INDIVIDUAL,5 years,inet,B,RENT,Fully Paid,568335,car,B2, 36 months,Not Verified,36000,0.005,329.69,0.1148,10000,4,11865,9/11/2021,10/13/2021,12/10/2021,12/11/2021
495471,VA,INDIVIDUAL,5 years,"1st Class Sleep Diagnostics, Inc.",B,RENT,Fully Paid,634654,car,B3, 36 months,Not Verified,95000,0.0128,455.84,0.1062,14000,8,16436,10/3/2021,1/15/2021,5/13/2021,6/13/2021
881812,CA,INDIVIDUAL,6 years,wells fargo bank`,B,RENT,Fully Paid,1096963,car,B1, 36 months,Not Verified,51600,0.146,128.9,0.0991,4000,7,4637,11/9/2021,8/14/2021,8/14/2021,9/14/2021
810177,UT,INDIVIDUAL,6 years,Stanley Access Technologies,B,RENT,Fully Paid,1017070,car,B1, 36 months,Not Verified,47000,0.1014,112.92,0.0999,3500,14,4065,11/7/2021,5/16/2021,7/14/2021,8/14/2021
502013,NJ,INDIVIDUAL,6 years,Datasoft Inc.,B,RENT,Fully Paid,645434,car,B4, 36 months,Not Verified,75000,0.1054,392.83,0.1099,12000,15,14142,10/4/2021,11/15/2021,4/13/2021,5/13/2021
641270,FL,INDIVIDUAL,< 1 year,Ring Power,B,RENT,Fully Paid,820864,car,B2, 36 months,Not Verified,49000,0.1435,127.67,0.0925,4000,10,4587,11/1/2021,5/16/2021,9/13/2021,10/13/2021
402728,CA,INDIVIDUAL,< 1 year,Linkus (Contracted),B,RENT,Fully Paid,447614,car,B2, 36 months,Not Verified,27996,0.147,402.58,0.1126,12250,9,14493,9/5/2021,6/15/2021,12/5/2021,12/6/2021
460192,CA,INDIVIDUAL,< 1 year,Car Quest,B,RENT,Fully Paid,574141,car,B4, 36 months,Not Verified,12000,0.06,186.48,0.1218,5600,10,6648,9/12/2021,1/16/2021,12/2/2021,12/3/2021
797819,GA,INDIVIDUAL,7 years,United BMW of Roswell,B,RENT,Fully Paid,1002865,car,B2, 36 months,Not Verified,36000,0.1153,136.69,0.1059,4200,31,4913,11/7/2021,6/14/2021,6/14/2021,7/14/2021
967719,NY,INDIVIDUAL,9 years,u.s. security assoiciates inc,B,RENT,Fully Paid,1188457,car,B1, 36 months,Not Verified,25000,0.0614,119.24,0.0991,3700,10,3731,11/10/2021,11/11/2021,11/11/2021,11/12/2021
985965,FL,INDIVIDUAL,1 year,Miami Dade Corrections and Rehabilitatio,B,RENT,Fully Paid,1209489,car,B3, 36 months,Not Verified,44760,0.0416,109.16,0.1171,3300,10,3929,11/10/2021,3/16/2021,10/14/2021,11/14/2021
508481,IL,INDIVIDUAL,1 year,Arthur J Gallagher,B,RENT,Fully Paid,656090,car,B4, 36 months,Not Verified,57000,0.1855,180.05,0.1099,5500,18,6482,10/5/2021,5/13/2021,5/13/2021,6/13/2021
387566,CA,INDIVIDUAL,1 year,Venue Security Corp,B,RENT,Fully Paid,420501,car,B5, 36 months,Not Verified,36000,0.2033,399.78,0.1221,12000,18,12358,9/3/2021,9/9/2021,9/7/2021,9/8/2021
348609,MA,INDIVIDUAL,10+ years,Boston College,B,RENT,Fully Paid,349851,car,B3, 36 months,Not Verified,65004,0.0155,80.77,0.1008,2500,15,2907,8/6/2021,11/6/2021,11/6/2021,11/7/2021
372872,OH,INDIVIDUAL,3 years,Nationwide Mutual Insurance Company,B,RENT,Fully Paid,392123,car,B2, 36 months,Not Verified,36100,0.014,276.06,0.1126,8400,4,9938,9/1/2021,12/1/2021,12/1/2021,12/2/2021
355954,GA,INDIVIDUAL,3 years,Trc Staffing,B,RENT,Fully Paid,360932,car,B3, 36 months,Not Verified,22000,0.09,64.85,0.1033,3000,15,2334,8/9/2021,12/9/2021,11/9/2021,11/10/2021
441807,MD,INDIVIDUAL,4 years,Boykin Transport,B,RENT,Fully Paid,536216,car,B3, 36 months,Not Verified,57996,0.0048,298.21,0.1183,9000,7,10804,9/9/2021,12/10/2021,12/11/2021,12/12/2021
484417,NV,INDIVIDUAL,4 years,TNT POOL SERVICE,B,RENT,Fully Paid,616749,car,B4, 36 months,Not Verified,48659,0.0683,245.52,0.1099,7500,6,8839,10/2/2021,3/13/2021,3/13/2021,4/13/2021
745794,DE,INDIVIDUAL,5 years,QPS LLC,B,RENT,Fully Paid,944419,car,B1, 36 months,Not Verified,46200,0.1112,290.37,0.0999,9000,8,9667,11/5/2021,3/14/2021,12/3/2021,12/4/2021
441476,FL,INDIVIDUAL,5 years,city of miami beach,B,RENT,Fully Paid,535632,car,B1, 36 months,Not Verified,20000,0.0312,157.46,0.1114,4800,10,5669,9/9/2021,10/15/2021,12/10/2021,12/11/2021
499198,TX,INDIVIDUAL,5 years,fritz plumbing,B,RENT,Fully Paid,640599,car,B1, 36 months,Not Verified,50000,0.137,306,0.0988,9500,14,10796,10/4/2021,5/16/2021,12/3/2021,12/4/2021
623786,IL,INDIVIDUAL,5 years,Chicago Transit Authority,B,RENT,Fully Paid,799415,car,B2, 36 months,Not Verified,48000,0.0893,159.59,0.0925,5000,5,5745,10/12/2021,7/15/2021,12/13/2021,1/13/2022
447596,WA,INDIVIDUAL,5 years,Six to Eight Inc,B,RENT,Fully Paid,548440,car,B4, 36 months,Not Verified,60000,0.0282,333,0.1218,10000,12,11753,9/10/2021,5/16/2021,12/3/2021,12/4/2021
668426,FL,INDIVIDUAL,7 years,Christian Coalition of Florida,B,RENT,Fully Paid,854631,car,B3, 36 months,Not Verified,56000,0.2164,113.55,0.1037,3500,20,3991,11/2/2021,2/13/2021,1/13/2021,2/13/2021
470293,AZ,INDIVIDUAL,9 years,Valley Learning Center,B,RENT,Fully Paid,593697,car,B2, 36 months,Not Verified,28000,0.2105,276.94,0.1148,8400,5,9970,9/12/2021,5/16/2021,1/13/2021,2/13/2021
611203,MI,INDIVIDUAL,< 1 year,M&K II,B,RENT,Fully Paid,783808,car,B1, 36 months,Not Verified,52000,0.0623,79.36,0.0888,2500,6,2857,10/11/2021,5/16/2021,12/13/2021,1/13/2022
416365,TX,INDIVIDUAL,< 1 year,Southwestern Company,B,RENT,Fully Paid,484841,car,B4, 36 months,Not Verified,30000,0.054,278.58,0.1189,8400,4,9610,9/7/2021,10/12/2021,10/12/2021,10/1/2022
460657,UT,INDIVIDUAL,< 1 year,Backcountry.com,B,RENT,Fully Paid,575227,car,B5, 36 months,Not Verified,15600,0.2369,40.16,0.1253,1200,4,1446,9/11/2021,7/13/2021,12/12/2021,12/1/2022
445199,VA,INDIVIDUAL,< 1 year,Wells Fargo Advisors,B,RENT,Fully Paid,543489,car,B5, 36 months,Not Verified,75000,0.1415,568.93,0.1253,17000,6,19046,9/10/2021,5/14/2021,11/1/2021,11/2/2021
508406,CA,INDIVIDUAL,< 1 year,TW&C,B,RENT,Fully Paid,655976,car,B5, 36 months,Not Verified,46344,0.1139,115.19,0.1136,3500,15,4109,10/4/2021,8/14/2021,12/9/2021,12/10/2021
1018500,NY,INDIVIDUAL,6 years,new york city marshal,B,RENT,Fully Paid,1246948,car,B4, 36 months,Not Verified,45000,0.092,120.3,0.1242,3600,27,4331,11/11/2021,7/15/2021,12/14/2021,1/14/2022
480331,HI,INDIVIDUAL,9 years,Military,B,RENT,Fully Paid,610554,car,B5, 36 months,Not Verified,66000,0.1842,83.93,0.1136,2550,19,3021,10/1/2021,2/13/2021,2/13/2021,3/13/2021
349212,VA,INDIVIDUAL,1 year,Northrop Grumman,B,RENT,Fully Paid,350763,car,B3, 36 months,Not Verified,60000,0.1434,161.53,0.1008,5000,11,5713,8/6/2021,2/13/2021,10/7/2021,10/8/2021
452094,GA,INDIVIDUAL,1 year,US Security Associates,B,RENT,Fully Paid,557659,car,B5, 36 months,Not Verified,13440,0.0205,160.64,0.1253,4800,5,5286,9/10/2021,11/15/2021,10/10/2021,10/11/2021
643114,TX,INDIVIDUAL,3 years,Houston Fire Dept.,B,RENT,Fully Paid,823060,car,B2, 36 months,Not Verified,60000,0.06,178.74,0.0925,5600,33,6256,11/1/2021,5/16/2021,12/10/2021,12/11/2021
719263,CA,INDIVIDUAL,3 years,Oakley,B,RENT,Fully Paid,913586,car,B3, 36 months,Not Verified,68000,0.1184,275.76,0.1037,8500,11,9927,11/4/2021,4/14/2021,4/14/2021,5/14/2021
740758,CA,INDIVIDUAL,3 years,Doctor's Ambulance Service,B,RENT,Fully Paid,938523,car,B4, 36 months,Not Verified,32000,0.0836,230.8,0.1149,7000,10,8309,11/9/2021,5/16/2021,9/14/2021,10/14/2021
820142,NC,INDIVIDUAL,4 years,pizza inn,B,RENT,Fully Paid,1028341,car,B2, 36 months,Not Verified,35000,0.2568,58.59,0.1059,1800,28,1816,11/7/2021,6/14/2021,11/9/2021,11/10/2021
729952,MD,INDIVIDUAL,5 years,the severn group,B,RENT,Fully Paid,925837,car,B2, 36 months,Not Verified,52000,0.2165,209.74,0.1,6500,12,7475,11/4/2021,8/13/2021,8/13/2021,9/13/2021
750212,MA,INDIVIDUAL,5 years,hot chocolate sparrow,B,RENT,Fully Paid,949517,car,B4, 36 months,Not Verified,24000,0.019,197.83,0.1149,6000,19,7122,11/5/2021,11/15/2021,5/14/2021,6/14/2021
627854,VA,INDIVIDUAL,< 1 year,Door Pro America,B,RENT,Fully Paid,804561,car,B5, 36 months,Not Verified,50000,0.1603,155.7,0.1036,4800,17,5605,10/12/2021,5/16/2021,12/13/2021,1/13/2022
476497,MA,INDIVIDUAL,< 1 year,,B,RENT,Fully Paid,603653,car,B5, 36 months,Not Verified,24000,0.2175,209.17,0.1253,6250,22,7530,10/1/2021,4/16/2021,1/13/2021,2/13/2021
458811,PA,INDIVIDUAL,2 years,Harris Corporation,B,RENT,Fully Paid,571384,car,B5, 36 months,Not Verified,57000,0.1128,251,0.1253,7500,14,9028,9/11/2021,12/9/2021,12/9/2021,12/10/2021
450443,NY,INDIVIDUAL,1 year,,B,RENT,Fully Paid,554017,car,B5, 36 months,Not Verified,61000,0.0329,481.92,0.1253,14400,4,15446,9/10/2021,10/11/2021,10/10/2021,10/11/2021
400735,UT,INDIVIDUAL,10+ years,USAF,B,RENT,Fully Paid,444228,car,B2, 36 months,Not Verified,58000,0.1541,32.87,0.1126,1000,24,1104,9/5/2021,10/6/2021,10/6/2021,10/7/2021
834311,SC,INDIVIDUAL,10+ years,coastal tec,B,RENT,Fully Paid,1044140,car,B2, 36 months,Not Verified,35000,0.1413,175.75,0.1059,5400,26,6295,11/8/2021,10/15/2021,2/14/2021,3/14/2021
1044459,CT,INDIVIDUAL,3 years,brittany farms health center,B,RENT,Fully Paid,1274808,car,B2, 36 months,Not Verified,24500,0.0338,156.36,0.1065,4800,8,5591,11/12/2021,3/16/2021,5/14/2021,6/14/2021
424016,VA,INDIVIDUAL,4 years,US Cellular,B,RENT,Fully Paid,499463,car,B4, 36 months,Not Verified,35400,0.2115,318.38,0.1189,9600,36,11027,9/7/2021,12/5/2021,11/3/2021,11/4/2021
422307,MI,INDIVIDUAL,8 years,Guardian Fiberglass,B,RENT,Fully Paid,496747,car,B1, 36 months,Not Verified,65000,0.1165,245.36,0.1095,7500,22,8306,9/7/2021,10/15/2021,10/10/2021,10/11/2021
384414,PA,INDIVIDUAL,1 year,Owens-Illinois,C,RENT,Fully Paid,415486,car,C1, 36 months,Not Verified,40000,0.009,301.2,0.1253,9000,12,10716,9/3/2021,12/2/2021,12/3/2021,12/4/2021
420601,VA,INDIVIDUAL,1 year,cheesecake factory,C,RENT,Fully Paid,494016,car,C4, 36 months,Not Verified,30000,0.2284,162.83,0.1347,4800,8,5862,9/7/2021,12/7/2021,12/7/2021,12/8/2021
431106,NY,INDIVIDUAL,10+ years,pitman company,C,RENT,Fully Paid,511552,car,C1, 36 months,Not Verified,48000,0.2051,251,0.1253,7500,19,9036,9/8/2021,9/15/2021,12/8/2021,12/9/2021
352163,NY,INDIVIDUAL,10+ years,charrette pitman,C,RENT,Fully Paid,355104,car,C4, 36 months,Not Verified,48000,0.1477,83.3,0.1222,6000,19,2999,8/7/2021,9/15/2021,11/8/2021,11/9/2021
524434,CA,INDIVIDUAL,2 years,CORNELL COMPANIES,C,RENT,Fully Paid,678537,car,C1, 36 months,Not Verified,31200,0.0769,283.97,0.1323,8400,8,10224,10/6/2021,9/14/2021,6/13/2021,7/13/2021
315595,GA,INDIVIDUAL,3 years,Georgia Tech,C,RENT,Fully Paid,315589,car,C4, 36 months,Not Verified,78000,0.13,318.72,0.1197,9600,12,11465,8/4/2021,5/15/2021,11/4/2021,11/5/2021
1040921,UT,INDIVIDUAL,6 years,star trucking,C,RENT,Fully Paid,1271130,car,C1, 36 months,Not Verified,108000,0.0683,373.24,0.1349,11000,20,13182,11/11/2021,5/16/2021,5/14/2021,6/14/2021
734300,CA,INDIVIDUAL,6 years,"RENO Hardware & Supply, Inc.",C,RENT,Fully Paid,930805,car,C2, 36 months,Not Verified,50000,0.0377,337.23,0.1306,10000,12,12140,11/4/2021,4/15/2021,5/14/2021,6/14/2021
599419,IL,INDIVIDUAL,7 years,The Grafton,C,RENT,Fully Paid,769354,car,C2, 36 months,Not Verified,60000,0.1762,305.9,0.1361,9000,16,10611,10/10/2021,11/13/2021,12/9/2021,12/10/2021
